Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Bus Voltage (V),Battery Current (A),Power Generated (W),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM),alert
8560.1,8192.0,90.0,33.0,78.0,73.0,96.0,1.21,35.1,263.0,48.34,-0.47,3643.9999999999995,49.0,3.1,3.1,3171.0,7932.0,0
8521.9,8192.0,90.0,33.0,78.0,73.0,97.0,1.21,35.5,263.0,48.34,-2.92,3538.9999999999995,49.0,3.1,3.1,3175.0,7932.0,0
8543.4,8192.0,90.0,33.0,78.0,73.0,97.0,1.21,35.5,263.0,49.09,-1.15,3666.0,50.0,3.1,3.1,3190.0,7872.0,0
8460.3,8192.0,90.0,33.0,78.0,73.0,97.0,1.21,35.4,263.0,48.84,-0.3699999999999999,3591.0,50.0,3.1,3.1,3254.0,7872.0,0
8494.0,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.1,263.0,48.88,-1.7100000000000002,3667.0,50.0,3.1,3.1,3227.0,7896.0,0
8442.2,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.1,263.0,48.88,-0.30999999999999994,3588.0,50.0,3.1,3.1,3180.0,7896.0,0
8540.4,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.2,263.0,48.52,-4.77,3735.0,50.0,3.1,3.1,3170.0,7968.0,0
8498.7,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.1,264.0,48.52,3.13,3512.0000000000005,50.0,3.1,3.1,3192.0,7968.0,0
8499.2,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.2,264.0,49.06,0.04999999999999999,3538.9999999999995,50.0,3.1,3.1,3184.0,7968.0,0
8520.9,8192.0,90.0,33.0,78.0,73.0,96.0,1.21,35.0,264.0,48.92,-2.0599999999999996,3622.0,50.0,3.1,3.1,3232.0,7968.0,0
8516.6,8192.0,90.0,33.0,78.0,73.0,96.0,1.21,35.0,264.0,48.92,-0.9000000000000001,3571.9999999999995,50.0,3.1,3.1,3237.0,8040.0,0
8586.4,8192.0,90.0,33.0,78.0,73.0,96.0,1.21,35.3,264.0,48.72,-7.11,3829.0000000000005,49.0,3.1,3.1,3180.0,8040.0,0
8544.5,8192.0,89.0,33.0,78.0,73.0,96.0,1.21,35.1,264.0,49.05,-3.21,3689.0000000000005,49.0,3.1,3.1,3184.0,7920.0,0
8542.0,8192.0,93.0,33.0,78.0,73.0,97.0,1.21,35.7,264.0,49.05,-0.20999999999999996,3569.0,50.0,3.1,3.1,3183.0,7920.0,0
8542.4,8192.0,91.0,33.0,78.0,73.0,97.0,1.21,35.3,265.0,49.02,-3.46,3705.0,50.0,3.1,3.1,3211.0,7872.0,0
8442.0,8192.0,90.0,33.0,78.0,73.0,97.0,1.21,35.3,265.0,49.02,-1.6899999999999997,3571.9999999999995,50.0,3.1,3.1,3210.0,7872.0,0
8535.5,8192.0,91.0,33.0,78.0,73.0,97.0,1.21,35.5,265.0,48.66,-2.46,3651.0,49.0,3.1,3.1,3181.0,7836.0,0
8505.1,8192.0,90.0,33.0,78.0,73.0,97.0,1.21,35.3,265.0,49.23,-5.47,3733.0,49.0,3.1,3.1,3250.0,7836.0,0
8466.0,8192.0,90.0,33.0,78.0,73.0,97.0,1.21,35.3,265.0,49.23,-0.6599999999999999,3602.0,49.0,3.1,3.1,3240.0,7872.0,0
8535.8,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.2,265.0,49.04,-3.79,3739.0,49.0,3.1,3.1,3188.0,7872.0,0
8471.7,8192.0,90.0,33.0,78.0,73.0,97.0,1.21,35.3,265.0,48.91,-1.2400000000000002,3591.0,49.0,3.1,3.1,3182.0,7896.0,0
8463.5,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.2,266.0,48.91,0.68,3520.0,50.0,3.1,3.1,3208.0,7896.0,0
8531.4,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.4,266.0,49.05,-1.44,3649.0,50.0,3.1,3.1,3189.0,7824.0,0
8514.2,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.2,266.0,49.05,-4.4,3748.0,50.0,3.1,3.1,3203.0,7824.0,0
8513.6,8192.0,89.0,33.0,78.0,73.0,97.0,1.21,35.3,266.0,49.13,1.06,3543.0000000000005,50.0,3.1,3.1,3182.0,7980.0,0
8504.4,8192.0,89.0,33.0,77.0,73.0,96.0,1.21,34.8,266.0,48.93,-4.27,3717.0,50.0,3.1,3.1,3206.0,7980.0,0
8503.6,8192.0,89.0,33.0,77.0,73.0,96.0,1.21,35.1,266.0,48.93,-3.58,3623.0,50.0,3.1,3.1,3194.0,7824.0,0
8508.2,8192.0,91.0,33.0,77.0,73.0,96.0,1.21,35.0,266.0,49.22,3.71,3446.0,50.0,3.1,3.1,3176.0,7824.0,0
8492.5,8192.0,90.0,33.0,77.0,73.0,96.0,1.21,35.0,267.0,48.76,-1.7299999999999998,3594.0,50.0,3.1,3.1,3194.0,7896.0,0
8535.3,8192.0,90.0,33.0,77.0,72.0,97.0,1.21,35.4,267.0,48.76,-1.61,3634.0,50.0,3.1,3.1,3196.0,7896.0,0
8451.9,8192.0,90.0,33.0,77.0,72.0,97.0,1.21,35.1,267.0,49.12,-3.24,3732.0,50.0,3.1,3.0,3118.0,7896.0,0
8564.3,8192.0,90.0,33.0,77.0,72.0,97.0,1.21,35.3,267.0,49.12,-6.4,3807.0,50.0,3.1,3.0,4071.0,7896.0,0
8486.8,8192.0,90.0,33.0,77.0,72.0,97.0,1.21,35.3,267.0,49.28,3.6900000000000004,3357.0,50.0,3.1,3.2,3576.0,7896.0,0
8506.1,8192.0,90.0,33.0,77.0,72.0,97.0,1.21,35.2,267.0,48.98,-3.38,3619.0000000000005,50.0,3.1,3.2,3088.0,7896.0,0
8521.9,8192.0,90.0,33.0,77.0,72.0,97.0,1.21,35.1,268.0,48.93,-2.500000000000001,3699.0,50.0,3.1,3.1,2939.0,7824.0,0
8500.5,8192.0,90.0,33.0,77.0,72.0,97.0,1.21,35.2,268.0,48.93,-1.0,3589.0,50.0,3.1,3.0,3186.0,7824.0,0
8533.0,8192.0,90.0,33.0,77.0,72.0,97.0,1.21,35.3,268.0,49.09,-0.3699999999999999,3543.0000000000005,50.0,3.1,3.1,3312.0,7812.0,0
8504.4,8192.0,90.0,33.0,76.0,72.0,97.0,1.21,35.3,268.0,49.09,-0.030000000000000027,3631.0,50.0,3.1,3.1,3247.0,7812.0,0
8420.5,8192.0,89.0,33.0,76.0,72.0,97.0,1.21,35.1,268.0,49.01,1.51,3799.0,50.0,3.1,3.1,3143.0,7800.0,0
8467.4,8192.0,90.0,33.0,76.0,72.0,97.0,1.21,35.2,268.0,48.85,-1.19,3580.0000000000005,50.0,3.1,3.1,3190.0,7800.0,0
8437.2,8192.0,90.0,33.0,76.0,72.0,97.0,1.21,35.1,268.0,48.85,4.47,3569.9999999999995,50.0,3.1,3.1,3252.0,7968.0,0
8597.4,8192.0,90.0,33.0,76.0,71.0,97.0,1.21,35.4,269.0,48.94,-4.15,3763.0,50.0,3.1,3.1,3211.0,7968.0,0
8463.9,8192.0,89.0,33.0,76.0,71.0,97.0,1.21,35.1,269.0,49.32,-2.3,3783.0,50.0,3.1,3.1,3211.0,7728.0,0
8588.9,8192.0,90.0,33.0,76.0,71.0,97.0,1.21,35.3,269.0,49.32,-4.61,3765.0,50.0,3.1,3.1,3200.0,7728.0,0
8493.9,8192.0,89.0,33.0,76.0,71.0,97.0,1.21,35.2,269.0,48.91,-2.2299999999999995,3649.0,50.0,3.1,3.1,3199.0,7752.0,0
8509.1,8192.0,89.0,33.0,76.0,71.0,97.0,1.21,35.2,269.0,48.91,-4.41,3709.0,50.0,3.1,3.1,3186.0,7752.0,0
8609.2,8192.0,90.0,33.0,76.0,71.0,97.0,1.21,35.6,269.0,49.06,-3.79,3328.0,50.0,3.1,3.1,3179.0,7620.0,0
8408.8,8192.0,91.0,33.0,75.0,71.0,97.0,1.21,35.4,269.0,48.59,1.86,3422.0,50.0,3.1,3.1,3245.0,7620.0,0
8476.1,8192.0,91.0,33.0,75.0,71.0,97.0,1.21,35.5,270.0,48.59,-1.17,3569.0,50.0,3.1,3.1,3242.0,7824.0,0
8504.0,8192.0,90.0,33.0,75.0,71.0,96.0,1.21,35.3,270.0,49.19,-3.1099999999999994,3672.0,50.0,3.1,3.1,3232.0,7824.0,0
8508.9,8192.0,90.0,33.0,75.0,71.0,96.0,1.21,35.1,270.0,49.27,-4.640000000000001,3674.0,50.0,3.1,3.1,3250.0,7680.0,0
8497.3,8192.0,91.0,33.0,75.0,71.0,96.0,1.21,35.4,270.0,49.27,0.31,3579.0,50.0,3.1,3.1,3185.0,7680.0,0
8533.7,8192.0,90.0,33.0,75.0,71.0,96.0,1.21,35.2,270.0,49.16,-4.62,3702.0,50.0,3.1,3.1,3188.0,7680.0,0
8575.8,8192.0,89.0,33.0,75.0,71.0,97.0,1.21,35.2,270.0,49.16,-4.5200000000000005,3756.0,50.0,3.1,3.1,3203.0,7680.0,0
8533.5,8192.0,89.0,33.0,75.0,71.0,97.0,1.21,35.2,270.0,49.23,-3.0,3702.0,50.0,3.1,3.1,3203.0,7776.0,0
8512.0,8192.0,90.0,33.0,75.0,70.0,97.0,1.21,35.3,271.0,48.47,-0.44999999999999996,3565.0,50.0,3.1,3.1,3197.0,7776.0,0
8459.6,8192.0,90.0,33.0,75.0,70.0,97.0,1.21,35.4,271.0,48.47,2.31,3487.0,50.0,3.1,3.1,3189.0,7668.0,0
8444.4,8192.0,90.0,33.0,74.0,70.0,96.0,1.21,35.1,271.0,48.78,0.31,3617.0000000000005,50.0,3.1,3.1,3259.0,7668.0,0
8467.7,8192.0,90.0,33.0,74.0,70.0,96.0,1.21,35.0,271.0,49.0,-0.33000000000000007,3573.9999999999995,50.0,3.1,3.1,3236.0,7788.0,0
8551.1,8192.0,89.0,33.0,74.0,70.0,96.0,1.21,35.2,271.0,49.0,-4.02,3686.0,50.0,3.1,3.1,3195.0,7788.0,0
8526.2,8192.0,91.0,33.0,74.0,70.0,96.0,1.21,35.4,271.0,48.63,-0.47,3606.9999999999995,50.0,3.1,3.1,3178.0,7872.0,0
8572.4,8192.0,90.0,33.0,74.0,70.0,97.0,1.21,35.4,271.0,49.31,-5.87,3680.9999999999995,50.0,3.1,3.1,3210.0,7872.0,0
8538.8,8192.0,90.0,33.0,74.0,70.0,97.0,1.21,35.3,272.0,49.31,-3.2799999999999994,3701.0,50.0,3.1,3.1,3211.0,7956.0,0
8486.1,8192.0,90.0,33.0,74.0,69.0,97.0,1.21,35.4,272.0,48.91,-2.3599999999999994,3647.0,50.0,3.1,3.1,3205.0,7956.0,0
8541.8,8192.0,90.0,33.0,74.0,69.0,97.0,1.21,35.3,272.0,48.85,-1.9200000000000002,3627.0,50.0,3.1,3.1,3207.0,7812.0,0
8496.2,8192.0,90.0,33.0,74.0,69.0,97.0,1.21,35.3,272.0,48.85,-4.33,3639.9999999999995,50.0,3.1,3.1,3225.0,7812.0,0
8520.7,8192.0,90.0,33.0,74.0,69.0,97.0,1.21,35.3,272.0,49.06,-2.1499999999999995,3593.0,50.0,3.1,3.1,3192.0,7632.0,0
8489.5,8192.0,90.0,33.0,74.0,69.0,97.0,1.21,35.2,272.0,49.06,-2.01,3582.0000000000005,50.0,3.1,3.1,3250.0,7632.0,0
8475.9,8192.0,89.0,33.0,74.0,69.0,97.0,1.21,35.3,273.0,48.89,-4.29,3638.0,51.0,3.1,3.1,3253.0,7764.0,0
8496.0,8192.0,90.0,33.0,73.0,69.0,97.0,1.21,35.3,273.0,48.79,-2.710000000000001,3546.0,51.0,3.1,3.1,3197.0,7764.0,0
8451.9,8192.0,89.0,33.0,73.0,69.0,96.0,1.21,34.8,273.0,48.79,-2.2299999999999995,3632.0,50.0,3.1,3.1,3187.0,7812.0,0
8458.6,8192.0,89.0,33.0,73.0,69.0,96.0,1.21,34.8,273.0,49.01,-2.8499999999999996,3705.0,50.0,3.1,3.1,3191.0,7812.0,0
8516.8,8192.0,90.0,33.0,73.0,69.0,96.0,1.21,34.9,273.0,48.68,1.49,3540.0,50.0,3.1,3.1,3193.0,8016.0,0
8480.7,8192.0,90.0,33.0,73.0,69.0,96.0,1.21,35.1,273.0,48.68,-1.31,3558.0,50.0,3.1,3.1,3222.0,8016.0,0
8517.8,8192.0,91.0,33.0,73.0,69.0,97.0,1.21,35.5,273.0,49.06,-0.17999999999999994,3564.0,50.0,3.1,3.1,3219.0,7884.0,0
8587.6,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.5,274.0,49.06,-2.4299999999999997,3717.0,50.0,3.1,3.1,3271.0,7884.0,0
8482.3,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.4,274.0,49.09,-1.37,3624.0,50.0,3.1,3.1,3243.0,8028.0,0
8534.7,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.3,274.0,48.92,-1.08,3669.0,50.0,3.1,3.1,3203.0,8028.0,0
8532.8,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.2,274.0,48.92,-5.19,3746.0,50.0,3.1,3.1,3218.0,7704.0,0
8523.8,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.0,274.0,49.06,-1.0600000000000003,3643.9999999999995,51.0,3.1,3.1,3201.0,7704.0,0
8543.3,8192.0,89.0,33.0,73.0,68.0,97.0,1.21,34.9,274.0,48.83,-5.48,3765.0,51.0,3.1,3.1,3189.0,7872.0,0
8475.8,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.1,274.0,48.83,-2.200000000000001,3597.0,51.0,3.1,3.1,3209.0,7872.0,0
8492.4,8192.0,90.0,33.0,73.0,68.0,96.0,1.21,35.0,275.0,49.01,-2.54,3599.0,50.0,3.1,3.1,3191.0,7932.0,0
8466.8,8192.0,90.0,33.0,73.0,68.0,96.0,1.21,35.0,275.0,49.01,-2.6899999999999995,3555.0,50.0,3.1,3.1,3194.0,7932.0,0
8510.3,8192.0,90.0,35.0,73.0,68.0,96.0,1.21,35.2,275.0,48.74,-1.8499999999999999,3621.0,50.0,3.1,3.1,3192.0,7884.0,0
8479.1,8192.0,90.0,35.0,73.0,68.0,96.0,1.21,35.2,275.0,48.9,-1.6899999999999997,3581.0,50.0,3.1,3.1,3246.0,7884.0,0
8502.0,8192.0,90.0,35.0,73.0,68.0,96.0,1.21,35.2,275.0,48.9,-0.55,3590.0,50.0,3.1,3.1,3245.0,7980.0,0
8457.7,8192.0,90.0,35.0,73.0,68.0,96.0,1.21,35.0,275.0,48.96,-0.96,3573.9999999999995,50.0,3.1,3.1,3189.0,7980.0,0
8506.1,8192.0,90.0,35.0,73.0,68.0,96.0,1.21,35.1,275.0,48.87,-5.17,3750.0,50.0,3.1,3.1,3197.0,7836.0,0
8534.2,8192.0,90.0,35.0,73.0,68.0,96.0,1.21,35.1,276.0,48.87,-4.39,3721.0,50.0,3.1,3.1,3209.0,7836.0,0
8507.0,8192.0,90.0,35.0,73.0,68.0,97.0,1.21,35.3,276.0,48.4,-1.76,3660.0,51.0,3.1,3.1,3199.0,7920.0,0
8554.0,8192.0,90.0,35.0,73.0,68.0,97.0,1.21,35.4,276.0,49.06,-2.4399999999999995,3698.0,51.0,3.1,3.1,3190.0,7920.0,0
8483.4,8192.0,89.0,33.0,73.0,68.0,97.0,1.21,35.2,276.0,49.06,-4.2,3720.0000000000005,50.0,3.1,3.1,3209.0,7824.0,0
8431.3,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.2,276.0,49.1,2.24,3480.0,51.0,3.1,3.1,3216.0,7824.0,0
8569.6,8192.0,89.0,33.0,73.0,68.0,97.0,1.21,35.2,276.0,49.28,-6.36,3795.0,51.0,3.1,3.1,3195.0,7992.0,0
8493.1,8192.0,89.0,33.0,73.0,68.0,97.0,1.21,35.3,276.0,49.28,-2.8199999999999994,3678.0,51.0,3.1,3.1,3234.0,7992.0,0
8495.5,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.0,277.0,48.84,-4.21,3638.0,51.0,3.1,3.1,3259.0,7776.0,0
8499.7,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.3,277.0,48.84,-2.74,3573.9999999999995,51.0,3.1,3.1,3194.0,7776.0,0
8458.1,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.3,277.0,49.11,-1.15,3548.0,51.0,3.1,3.1,3217.0,7848.0,0
8498.2,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.3,277.0,48.95,-0.6599999999999999,3580.0000000000005,51.0,3.1,3.1,3204.0,7848.0,0
8480.1,8192.0,89.0,33.0,73.0,68.0,97.0,1.21,35.2,277.0,48.95,-3.95,3687.0000000000005,51.0,3.1,3.1,3198.0,7908.0,0
8527.8,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.3,277.0,48.9,-1.66,3571.9999999999995,51.0,3.1,3.1,3201.0,7908.0,0
8548.2,8192.0,89.0,33.0,73.0,68.0,97.0,1.21,35.3,277.0,49.01,-3.0599999999999996,3742.0,51.0,3.1,3.1,3213.0,7728.0,0
8512.8,8192.0,90.0,33.0,73.0,68.0,97.0,1.21,35.5,278.0,49.01,-0.17000000000000004,3580.0000000000005,51.0,3.1,3.1,3202.0,7728.0,0
8524.0,8192.0,90.0,35.0,73.0,68.0,97.0,1.21,35.4,278.0,49.05,-2.79,3711.9999999999995,51.0,3.1,3.1,3203.0,7824.0,0
8426.5,8192.0,90.0,35.0,73.0,68.0,97.0,1.21,35.3,278.0,49.05,4.97,3366.0,51.0,3.1,3.1,3244.0,7824.0,0
8552.8,8192.0,89.0,35.0,73.0,68.0,97.0,1.21,35.2,278.0,49.04,-7.12,3571.9999999999995,51.0,3.1,3.1,3216.0,7896.0,0
8494.2,8192.0,90.0,35.0,73.0,68.0,97.0,1.21,35.3,278.0,48.86,1.43,3575.9999999999995,51.0,3.1,3.1,3231.0,7896.0,0
8489.2,8192.0,89.0,35.0,73.0,68.0,97.0,1.21,35.1,278.0,48.86,-3.0199999999999996,3660.0,51.0,3.1,3.1,3248.0,7944.0,0
8591.4,8192.0,90.0,35.0,73.0,68.0,97.0,1.21,35.4,278.0,49.1,-2.63,3711.9999999999995,51.0,3.1,3.1,3192.0,7944.0,0
8515.3,8192.0,89.0,35.0,73.0,68.0,97.0,1.21,35.2,279.0,48.83,-3.1399999999999997,3569.9999999999995,51.0,3.1,3.1,3195.0,7800.0,0
8441.4,8192.0,89.0,35.0,73.0,68.0,97.0,1.21,35.3,279.0,48.83,2.74,3449.0,51.0,3.1,3.1,3214.0,7800.0,0
8531.6,8192.0,91.0,35.0,73.0,68.0,97.0,1.21,35.4,279.0,49.04,-2.9699999999999998,3762.0,51.0,3.1,3.1,3200.0,7968.0,0
8450.0,8192.0,91.0,35.0,73.0,68.0,97.0,1.21,35.4,279.0,49.04,0.47,3516.0,51.0,3.1,3.1,3198.0,7968.0,0
8455.6,8192.0,90.0,35.0,73.0,68.0,97.0,1.21,35.3,279.0,49.01,1.15,3772.0,51.0,3.1,3.1,3220.0,7752.0,0
8505.6,8192.0,90.0,35.0,73.0,68.0,97.0,1.21,35.1,279.0,49.16,-5.75,3703.0,51.0,3.1,3.1,3208.0,7752.0,0
8460.4,8192.0,90.0,35.0,74.0,68.0,97.0,1.21,35.0,280.0,48.84,-1.54,3725.0,51.0,3.1,3.1,3185.0,7716.0,0
8424.1,8192.0,90.0,35.0,74.0,68.0,97.0,1.21,35.2,280.0,48.84,3.29,3430.0,51.0,3.1,3.1,3256.0,7716.0,0
8524.2,8192.0,90.0,35.0,74.0,68.0,97.0,1.21,35.3,280.0,48.68,-5.17,3526.0,51.0,3.1,3.1,3236.0,7788.0,0
8534.8,8192.0,89.0,35.0,74.0,68.0,97.0,1.21,35.1,280.0,48.68,-2.1099999999999994,3685.0000000000005,51.0,3.1,3.1,3212.0,7788.0,0
8490.6,8192.0,89.0,35.0,74.0,69.0,97.0,1.21,35.2,280.0,48.73,-4.1,3583.0,51.0,3.1,3.1,3248.0,7836.0,0
8526.1,8192.0,89.0,35.0,74.0,69.0,97.0,1.21,35.1,280.0,48.83,-0.8200000000000001,3625.0,51.0,3.1,3.1,3199.0,7836.0,0
8557.7,8192.0,90.0,35.0,74.0,69.0,97.0,1.21,35.2,280.0,48.83,-0.30999999999999994,3520.0,51.0,3.1,3.1,3185.0,7920.0,0
8483.5,8192.0,90.0,35.0,74.0,69.0,97.0,1.21,34.9,281.0,49.0,-0.08999999999999997,3557.0,51.0,3.1,3.1,3199.0,7920.0,0
8539.1,8192.0,90.0,35.0,74.0,69.0,97.0,1.21,35.2,281.0,49.03,-2.5299999999999994,3685.0000000000005,51.0,3.1,3.1,3203.0,7992.0,0
8476.0,8192.0,90.0,35.0,74.0,69.0,97.0,1.21,34.9,281.0,49.03,0.08999999999999997,3552.0,51.0,3.1,3.1,3206.0,7992.0,0
8568.2,8192.0,90.0,35.0,74.0,69.0,96.0,1.21,35.1,281.0,48.94,-2.96,3729.0,51.0,3.1,3.1,3188.0,7692.0,0
8503.2,8192.0,90.0,35.0,74.0,69.0,96.0,1.21,34.9,281.0,48.94,-2.42,3602.0,51.0,3.1,3.1,3253.0,7692.0,0
8427.1,8192.0,90.0,35.0,75.0,69.0,96.0,1.21,34.8,281.0,49.14,1.17,3499.0,51.0,3.1,3.1,3248.0,7824.0,0
8439.7,8192.0,91.0,35.0,75.0,69.0,96.0,1.21,34.8,281.0,48.6,0.79,3472.0,51.0,3.1,3.1,3179.0,7824.0,0
8481.7,8192.0,90.0,35.0,75.0,69.0,97.0,1.21,35.3,282.0,48.6,-3.37,3616.0,51.0,3.1,3.1,3193.0,7908.0,0
8522.9,8192.0,91.0,35.0,75.0,69.0,97.0,1.21,35.1,282.0,48.89,-2.8999999999999995,3676.0,51.0,3.1,3.1,3222.0,7908.0,0
8492.9,8192.0,90.0,35.0,75.0,69.0,97.0,1.21,35.2,282.0,48.87,-6.15,3735.0,51.0,3.1,3.1,3204.0,7944.0,0
8523.7,8192.0,91.0,35.0,75.0,69.0,97.0,1.21,35.0,282.0,48.87,-3.3199999999999994,3678.0,51.0,3.1,3.1,3196.0,7944.0,0
8549.3,8192.0,90.0,35.0,75.0,70.0,97.0,1.21,35.2,282.0,48.64,-2.66,3666.0,51.0,3.1,3.1,3200.0,7812.0,0
8496.5,8192.0,90.0,35.0,75.0,70.0,97.0,1.21,35.0,282.0,48.64,-3.2200000000000006,3670.0,51.0,3.1,3.1,3227.0,7812.0,0
8530.5,8192.0,90.0,35.0,75.0,70.0,97.0,1.21,35.1,282.0,48.79,-3.0199999999999996,3688.0,51.0,3.1,3.1,3193.0,7932.0,0
8465.1,8192.0,90.0,35.0,75.0,70.0,97.0,1.21,35.2,283.0,48.94,-1.57,3594.0,52.0,3.1,3.1,3257.0,7932.0,0
8526.3,8192.0,90.0,35.0,75.0,70.0,96.0,1.21,34.9,283.0,48.94,-4.0,3738.0,52.0,3.1,3.1,3228.0,8028.0,0
8478.5,8192.0,90.0,35.0,75.0,70.0,96.0,1.21,34.9,283.0,49.11,2.66,3509.0,52.0,3.1,3.1,3189.0,8028.0,0
8506.2,8192.0,91.0,35.0,75.0,70.0,96.0,1.21,34.9,283.0,48.68,1.59,3550.0,51.0,3.1,3.1,3189.0,7728.0,0
8464.1,8192.0,90.0,35.0,75.0,70.0,96.0,1.21,34.9,283.0,48.68,-1.31,3741.0,51.0,3.1,3.1,3210.0,7728.0,0
8553.7,8192.0,91.0,35.0,75.0,70.0,97.0,1.21,35.1,283.0,48.73,-0.2500000000000001,3651.0,52.0,3.1,3.1,3209.0,8052.0,0
8493.2,8192.0,91.0,35.0,75.0,70.0,97.0,1.21,35.4,283.0,48.69,1.74,3525.0,52.0,3.1,3.1,3203.0,8052.0,0
8530.0,8192.0,90.0,35.0,76.0,70.0,97.0,1.21,35.2,284.0,48.69,-3.7699999999999996,3691.0,51.0,3.1,3.1,3212.0,7848.0,0
8471.0,8192.0,90.0,35.0,76.0,70.0,97.0,1.21,35.1,284.0,48.81,-0.96,3685.0000000000005,51.0,3.1,3.1,3206.0,7848.0,0
8457.7,8192.0,90.0,35.0,76.0,70.0,97.0,1.21,35.1,284.0,48.71,0.45,3508.0,51.0,3.1,3.1,3188.0,7848.0,0
8506.5,8192.0,90.0,35.0,76.0,70.0,97.0,1.21,35.1,284.0,48.71,-1.7,3610.9999999999995,51.0,3.1,3.1,3255.0,7848.0,0
8477.2,8192.0,90.0,35.0,76.0,71.0,97.0,1.21,35.2,284.0,49.21,-2.3599999999999994,3623.0,51.0,3.1,3.1,3243.0,7944.0,0
8484.9,8192.0,90.0,35.0,76.0,71.0,97.0,1.21,35.1,284.0,49.21,-2.0,3659.0,51.0,3.1,3.1,3203.0,7944.0,0
8496.9,8192.0,90.0,35.0,76.0,71.0,97.0,1.21,35.2,285.0,48.79,-2.09,3606.0,51.0,3.1,3.1,3244.0,7944.0,0
8504.8,8192.0,90.0,35.0,76.0,71.0,97.0,1.21,35.2,285.0,49.26,-3.6399999999999997,3639.0,51.0,3.1,3.1,3193.0,7944.0,0
8484.9,8192.0,90.0,35.0,76.0,71.0,97.0,1.21,35.0,285.0,49.26,0.72,3513.0,51.0,3.1,3.1,3197.0,7932.0,0
8517.1,8192.0,90.0,35.0,76.0,71.0,97.0,1.21,35.3,285.0,49.16,-1.9600000000000002,3606.0,52.0,3.1,3.1,3212.0,7932.0,0
8458.5,8192.0,90.0,35.0,76.0,71.0,97.0,1.21,34.9,285.0,48.39,5.27,3426.0,52.0,3.1,3.1,3202.0,7812.0,0
8534.8,8192.0,90.0,35.0,76.0,71.0,97.0,1.21,35.2,285.0,48.39,-3.0299999999999994,3680.0,52.0,3.1,3.1,3190.0,7812.0,0
8543.9,8192.0,91.0,35.0,76.0,71.0,97.0,1.21,35.3,285.0,48.74,-0.7,3628.0,52.0,3.1,3.1,3198.0,8028.0,0
8541.0,8192.0,91.0,35.0,76.0,71.0,97.0,1.21,35.4,286.0,48.74,0.15,3581.0,52.0,3.1,3.1,3243.0,8028.0,0
8481.1,8192.0,90.0,35.0,76.0,71.0,96.0,1.21,35.0,286.0,49.15,0.57,3573.9999999999995,52.0,3.1,3.1,3203.0,7860.0,0
8552.4,8192.0,90.0,35.0,76.0,71.0,96.0,1.21,35.1,286.0,48.61,-0.15000000000000002,3592.0,52.0,3.1,3.1,3242.0,7860.0,0
8394.6,8192.0,91.0,35.0,77.0,71.0,96.0,1.21,34.8,286.0,48.61,3.8899999999999997,3330.0,52.0,3.1,3.1,3251.0,7752.0,0
8511.4,8192.0,90.0,35.0,77.0,71.0,96.0,1.21,35.1,286.0,48.68,-2.0199999999999996,3641.0,51.0,3.1,3.1,3196.0,7752.0,0
8482.3,8192.0,90.0,35.0,77.0,71.0,97.0,1.21,35.2,286.0,49.22,-0.48,3569.9999999999995,51.0,3.1,3.1,3206.0,7836.0,0
8500.0,8192.0,90.0,35.0,77.0,71.0,97.0,1.21,35.2,286.0,49.22,0.34,3606.9999999999995,51.0,3.1,3.1,3212.0,7836.0,0
8534.5,8192.0,90.0,35.0,77.0,71.0,97.0,1.21,35.1,287.0,48.74,-4.48,3698.0,52.0,3.1,3.1,3196.0,7848.0,0
8502.6,8192.0,90.0,35.0,77.0,71.0,97.0,1.21,35.0,287.0,48.74,-1.7699999999999998,3645.0,52.0,3.1,3.1,3212.0,7848.0,0
